x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16
0.13853424728104086,0.34670920456819293,-2.3193699002917336,0.028223535520659274,0.5305485798862063,-2.5824755006580835,0.23876897966146948,0.4407291008729454,-2.204389274176702,-0.18887597309038678,0.6444265264224628,-2.8836629990567446,0.35975812044919747,0.4711689486430533,-2.256364049898314,-0.6117043719190638,-0.04662176586166224,-3.417358161500088,0.6763183809366233,0.004694828287790694,-3.0103724230080746,-2.2051483447294,-3.060239757015065,-9.3292927998689,1.6544318858989797,-2.2756309605090896,-7.040492584444028,-2.934356533343284,-5.701430081225527,-17.68561779489251,-9.929756288036277,20.267895633422015,61.453051673043596,-0.40384368285745564,-1.5813733701045327,-3.9534334252613297,0.5231460174779408,-1.7556838498824663,-4.392953456810315,-0.9662454330693055,-2.6980194215101934,-9.702953168451183,0.9285576662548725,-2.838139817411628,-10.61385903540592,34.59946378203765,103.40089933832724,306.68902134175585,-3.35632786600669,13.739193911004465,42.73258157442566
0.39492083946102235,0.5513705183116518,-2.6549488401858565,0.29468129842013746,0.7292916568744013,-2.8461713958524752,0.4077783345938749,0.5904518981191123,-2.3630265313242758,-0.04905931538461839,0.7840252397437691,-3.4892461041717904,0.3257305202297212,0.41149091600603516,-1.8994611641281016,-3.2929986910504137,-2.3130665757562876,-21.048342723347858,0.39177383295866364,-0.22057889939016456,-1.8121166099653396,3.3068632523509676,3.462109012188777,13.389682792996082,0.5142188915172717,-0.5163572736977299,-1.9133562658505168,-1.7694543483665632,-1.812244202960827,-7.31856883318606,0.4043355994743453,-0.4805039155366353,-1.898562401523809,-0.5248638487750061,-1.1418601845330683,-5.902683682988207,0.2937905193562224,-0.3150058127141428,-1.6536879706409626,-0.2667370706122533,-1.174546688123273,-6.015014289694762,0.4167069317650824,-0.4258754157361524,-2.405000212474858,-0.3381798965275586,-1.0012404826996524,-4.469344165056664,0.3427391464855508,-0.4995621575081104,-2.2631079885292142
-0.1462432574198228,-0.40846812953204764,2.7503180569267536,-0.021033638508942326,-0.5986787836987266,2.9387194009178432,-0.2296544767566371,-0.5246056029748991,2.554078108413571,0.19137944833593654,-0.47703671734975883,3.027900635439271,0.0,0.0,0.0,0.39350063404293584,0.23648776866084037,2.2818259823081855,-0.6814772449369516,0.37064656326100404,3.434740312919383,0.5594693073809327,0.25809949384658076,1.7330048055709277,-2.609385366457732,1.8064401647445958,9.39698037362573,0.4786394569884178,0.11553054273907865,1.3277929668929125,-1.6538515749151481,1.0798542121054526,6.973314602843366,0.2538479638000149,0.5555592421181845,2.113639895891217,-0.29742662166051254,0.7045650540361782,2.7174968264381154,0.21682644232221093,0.7990649954980601,2.770195948409591,-0.6854757057020456,1.206627889946068,4.467266721419364,0.23012252483853934,1.0563584510489563,2.762152033297307,-0.8295499603068254,1.9624826927946686,5.158610081705633
0.15488914109386753,0.08922916897015953,6.817224299369193,0.42497063939001,-0.2860780833957082,6.82061375104331,-0.1819251981742908,-0.30646144972471323,8.83956647386014,4.9594305940943855,-1.7651311306989215,46.23154412218985,5.4876772316032465,1.5249292809865864,-64.34463223878461,-2.2180024862063075,-2.5247704080843,-11.568747505966675,1.3167595536621446,-1.8680370284352987,-7.1598690727219045,-5.242646747747664,-7.439265189088317,-18.928779685258146,1.7266621422869273,-2.949530537781724,-7.373826344454311,1.479619788089153,1.8635211837630286,5.12752655122957,-17.142204234346853,32.079470380874945,84.92689716783086,-1.471821035306452,-4.271075237416414,-10.789334861181402,0.6476279942968892,-3.009509157188523,-7.529774566252203,1.8374026070712193,3.9543145551258445,11.100018894439868,1.0272457579198366,-4.806236471861949,-13.516439021526155,2.1462016173809766,4.483152946595421,11.207882366488564,0.7697863074118815,-4.919516609842004,-12.638263631233032
1.2361632257791804,-6.101991711296105,32.0635936956425,0.0,0.0,0.0,0.24819336550259974,20.625593468110253,-78.03667118836319,-0.31480970014669346,0.6222528188499135,-2.776104582075981,0.3207850996490107,0.9651659613085853,-4.521326005768449,-0.5794511962711522,-0.6032417997283582,-2.957913283565007,0.3256105955182566,-0.45080069950844576,-1.9313728774238024,-1.8421839012364951,-2.2523223353197794,-6.024920873971208,0.3661396493426203,-0.7222900770299653,-1.805725192574913,-2.3720198606170184,-2.3159288775980276,-6.800519978937853,0.3094846279257979,-0.6066046465163608,-1.7696347069759881,-0.4077781439909175,-0.938984936286175,-2.6339643308466103,0.14389297625928596,-0.7661609789080398,-2.185940424058944,-1.325591375963903,-2.382993328560643,-6.836471527462499,0.08659618156010321,-0.7721703313558949,-2.3278528511123118,-1.1291441480042776,-1.8174797063299337,-5.079499358923215,0.08779437087861999,-0.8427137348902002,-2.554880016279262
-0.24844577594359843,8.640048951748959,-43.55438044357897,-0.8419393398706579,4.818619421720999,-17.935362036401553,0.497569189480121,3.5890162607784877,-13.84287880292958,-0.3255608334850918,0.8430778655758778,-3.5239719064224064,0.33908531554232035,0.817375141129803,-3.4863415233965593,-0.5489681708443366,-0.4629112004961358,-2.9044340840337575,0.3144288513015479,-0.35141872375894545,-1.8808453232130995,-2.6515560114041143,-2.907999744899065,-7.951440440821562,0.361714466664762,-0.7552211637701614,-1.8880529094254042,-10.400921117865247,-8.585964255644365,-24.69317006866413,0.3029727494005795,-0.7105902319374647,-2.171977989521477,-0.4814792601264747,-1.1159267586072292,-2.8647174154968447,0.0953187667262767,-0.8030685048552554,-2.090408410717846,-2.946783548666908,-4.155246458122949,-12.113869140720224,-0.11557537302830538,-1.0558057210594483,-3.1535591511489973,-2.30014842415675,-2.739656367520145,-7.641256227908919,-0.21171533110842009,-1.0846474263864332,-3.2715715911041183
0.35103906561232845,1.6578592591935462,-9.760430867391323,-0.0290254548611864,2.0000113790343192,-8.020216092978265,0.5043099299521341,1.5223176673007068,-6.650448670704694,-0.2044129175633889,0.7563744790370756,-3.3017207808969804,0.35272540428819105,0.5720345497075208,-2.879104297984266,-0.5529995055868133,-0.5431720494906683,-3.022691996844454,0.33138952264986005,-0.36388309249765594,-1.8238256993155442,-16.87537781239645,-16.83534203831384,-46.32106995119279,0.428393084072694,-0.8032429418939795,-2.00864153325146,2.1287342860500957,1.5185629752719711,4.548312571633748,0.4806069987163334,-0.94012016672621,-2.771393361355728,-0.569766951620792,-1.2169792462389037,-3.2703816080134596,0.11116866959310474,-0.7919318176896427,-2.2013611644452626,-12.010412630887027,-16.66281275382672,-48.80332653278798,-0.05214577652548199,-1.0894921217370626,-3.241509654101195,-4.239285152376229,-4.836312852732448,-13.526955604468023,-0.13501304106378884,-1.01803745911306,-3.132376874272375
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6325115674193662,0.1804453158932111,-1.198107384192789,0.8060819848977672,0.19609746527884947,-1.5094724843288245,0.4454353303213555,-0.20811160197521486,-1.129160699959615,0.766960444983379,-0.2912535275135297,-1.4572309088575546,0.4445986422868744,-0.5046096856285737,-1.2615242140714353,0.8200386764016687,-0.6346199480981529,-1.6280556172598444,0.6920588612386832,-0.5059223907827702,-1.5697758753923976,0.9760219185000519,-0.7653855096082504,-1.9768557426214024,0.5280265636490854,-0.45811101583862796,-1.1452775395965704,0.0,0.0,0.0,0.781284556637613,-0.6279406003157887,-1.7690571166117401,0.8949597014827221,-0.6222840485982465,-1.7945295981204916,0.6995365798007978,-0.6456929541295037,-1.6142323853237597,0.8963785422318349,-0.714331108516323,-1.8848202736453332
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.619366710027245,0.18408449828559587,-1.1998733966613975,0.7031641100176196,0.16629671051077258,-1.3129593000632116,0.4501178940786985,-0.2876234582293615,-1.1622766441170298,0.6155492550498585,-0.2628087324397132,-1.146933563821685,0.5293744446483207,-0.6172002568528494,-1.5430006421321236,0.7127770384532226,-0.5342142885793765,-1.3775216054526072,0.7342055203847282,-0.4930041166528971,-1.7008529599603621,0.8815587675391435,-0.6123952893181417,-1.7480287360096372,0.5431029087816759,-0.4754590706001317,-1.1886476765003289,0.0,0.0,0.0,0.7157683113561194,-0.5558580952928698,-1.6314625642502079,0.7253397854595852,-0.4870705764153524,-1.4476146424051357,0.5889255055700946,-0.4769658394511511,-1.3476510166043474,0.6991801581830644,-0.46535309116486245,-1.4372688442556643
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7008676964013464,0.10068719338891909,-1.3952021245804687,0.8287472063054656,0.08803947208595374,-1.587528854844892,0.5264038498734321,-0.277350705378966,-1.3564756432367555,0.7946707445279364,-0.2881146321356567,-1.4985997327884835,0.5499349779468702,-0.6287786447829052,-1.5719466119572623,0.8971847714292606,-0.6859761687457769,-1.7544018676375963,0.8750159833718094,-0.7731319258230591,-1.9445408572852605,1.0018966846893627,-0.7605213726208455,-1.9776575779158756,0.6699635795779474,-0.5855052583234877,-1.4637631458087197,0.0,0.0,0.0,0.9606187384949936,-0.8068260049274351,-2.155303779073417,1.0159310175557659,-0.7349866928054207,-2.0089242027178953,0.8950080174135002,-0.8227910328947395,-2.0569775822368483,0.9959052835307296,-0.8212363842543567,-2.059074835620428
